Dialogue name,Node Guid ID,Text Guid ID,Russian,English
C2_Tim Spar,29ac1e42-8680-4dde-bfa3-b3f0e6e4a1b9,c06aee08-08f7-4f4d-b571-8c51b2d5177e,"","Доброй ночи, тетя медиум! Мой <b>дедушка</b> умер, я хочу узнать, как он устроился... там."
C2_Tim Spar,43d1a048-65b9-4282-89d0-eb89be8807cc,5a93e724-b467-44fa-ab0f-fbdb5948c53d,"","Спасибо!.. Спасибо большое!!!"
C2_Tim Spar,46359059-d57a-4736-a187-d921f6807214,1ac331a5-0594-4f2c-bbfa-0de2aedfdb39,"","Я... это... я не хочу больше... пока!.."
C2_Tim Spar,26818f90-2a7f-4ff8-a120-e4564d1bfcb9,1e087326-61c9-4e31-a690-4625a0cb8df9,"","Все… все хорошо? Что не так?"
C2_Tim Spar,f3736d88-3d95-4627-b550-938c6211a9c4,e4bfd18b-5ad5-4f42-bd83-1c8c4eb8f30a,"","Все хорошо, василек"
C2_Tim Spar,f3736d88-3d95-4627-b550-938c6211a9c4,1aa33b5c-72f5-4c14-b6be-3b818d426b5e,"","Ghost"
C2_Tim Spar,2bdc4408-3df6-49bb-a810-b220e1d977dc,81e6e38f-5839-4ddc-a00c-0a3141e5ca26,"","Дедушка не хочет говорить?"
C2_Tim Spar,db7feba6-29bd-42a1-9e1d-e48c74e05232,Choice Dont have Text ID,"","Хорошо, я вам помогу"
C2_Tim Spar,ce233715-8543-41cf-9a34-ce7491221a7e,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
C2_Tim Spar,dbf01e41-a03e-4bc9-b256-c2669a85855b,Choice Dont have Text ID,"","Передать ответ призрака"
C2_Tim Spar,82e091b2-a87b-49df-b8e1-5fdc97a17eb4,Choice Dont have Text ID,"","Ничего! Сейчас попробуем еще раз"
C2_Tim Spar,b0604c90-cb64-4ded-93b2-360b0e30932b,Choice Dont have Text ID,"","Извини, мне кажется ничего не выйдет."
C3_LarsVesh,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Вчера мы с женой потеряли <b>дочь</b>. Я не смогу уснуть, если..."
C3_LarsVesh,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,cc4ca47d-e995-4ae8-8d48-0f14e7bb1be5,"","Если не смогу убедиться, что она в порядке..."
C3_LarsVesh,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,35804dcc-3274-42ed-a19b-1d7431ffb99a,"","Хотя бы теперь..."
C3_LarsVesh,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,6b5d1150-5322-430b-9b22-25f48206b2a6,"","Моя жена против, но я не могу иначе..."
C3_LarsVesh,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Она была такой светлой маленькой девочкой… никогда никого не обижала… как же так…"
C3_LarsVesh,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Жена была права. Мне не стоило сюда приходить."
C3_LarsVesh,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Обними за меня маму"
C3_LarsVesh,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
C3_LarsVesh,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Обязательно… Моя маленькая звездочка… Спасибо вам…"
C3_LarsVesh,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e,"","Что происходит? Что не так?"
C3_LarsVesh,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
C3_LarsVesh,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
C3_LarsVesh,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака"
C3_LarsVesh,d5d354c2-5b0a-4482-a492-4f013d266015,Choice Dont have Text ID,"","Ничего! Сейчас попробуем еще раз"
C3_LarsVesh,459865e7-4091-439b-bbea-f87da1a07018,Choice Dont have Text ID,"","Извини, мне кажется ничего не выйдет."
D1C1_MollyMoon,0c423495-06df-4b0d-9e36-022b68b9bb1a,10b790fb-5043-4dfd-9996-5ff058f354df,"","Если все верно - поставь ингредиенты на символы. Каждый символ означает что-то свое: расу, пол или возраст. Загляни в мануал, если сомневаешься!"
D1C1_MollyMoon,72803ef7-dd45-474c-ab2a-797ca6dc76ea,e44660fc-beb8-4f6d-abb3-721faac79216,"","Если ошибся - не переживай, выбери ненужный ингредиент на столе, чтобы отправить его обратно на полку"
D1C1_MollyMoon,0b127ccb-9357-4e9d-a2cc-6bc13906b4dd,6225c535-e3b1-417c-9293-f800c6a0ba74,"","Привет, начинающий медиум! Я рада, что ты наконец получила свою волшебную повозку и можешь приступать к работе!"
D1C1_MollyMoon,0b127ccb-9357-4e9d-a2cc-6bc13906b4dd,d0d4ef45-c49c-430a-a60f-2a908ab6ebea,"","Я так рада за тебя! Путь к этой профессии нелегкий!"
D1C1_MollyMoon,bbc77d11-ade2-4e21-b4df-a9b420e71604,6c55e3f1-4d67-446d-800a-7a2c56654f68,"","Осмотрись. Слева от тебя ингредиенты. Справа от тебя записная книжка."
D1C1_MollyMoon,2c3f80b8-e9a6-414c-885e-8ebd8f2dec77,7f766f6f-49fc-4a62-aaf3-4c11a3bd951a,"","Запомни. К тебе будут приходить люди. С помощью ингредиентов ты будешь призывать призрака и говорить с ним."
D1C1_MollyMoon,2c3f80b8-e9a6-414c-885e-8ebd8f2dec77,33b1c59c-a7b3-4059-8010-91096baf1a77,"","Тебе надо выслушать историю клиента и узнать, с <b>каким призраком</b> тебе предстоит связаться."
D1C1_MollyMoon,2c3f80b8-e9a6-414c-885e-8ebd8f2dec77,3676e770-de12-403f-9aaa-6b34b63c0436,"","Когда ты выслушаешь историю - на столе зажгутся знаки, на которые надо будет поставить ингредиенты! Готова начать?"
D1C1_MollyMoon,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"It's alright, little cornflower.","Приветствую тебя, новый медиум"
D1C1_MollyMoon,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"Ghost","Ghost"
D1C1_MollyMoon,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"I... uh... I don't want to anymore... for now!..","Эм... ну, ничего страшного! Не вышло и не вышло! Я дам тебе еще ингредиентов. Постарайся с настоящим клиентом не провалиться!"
D1C1_MollyMoon,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"Is everything... everything alright? What’s wrong?","Попробуй снова. На этот раз хорошо запомни, в каком порядке светятся ингредиенты. И, конечно же, коснись их в этом порядке!"
D1C1_MollyMoon,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e," Is it... grandfather doesn’t want to speak?","Попробуй еще раз!"
D1C1_MollyMoon,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"Thank you!.. Thank you so much!!!","Отлично! Молодец, молодец, молодец! Я так довольна тобой! И мой друг тобой явно доволен тоже!"
D1C1_MollyMoon,dda5610e-b260-406d-a411-7de950d7d63f,60fc6a09-df0e-40bc-8baf-ca91a6908e91,"","Следующий клиент уже будет настоящим. Постарайся справиться. А я приду к тебе, чтобы узнать, как твои дела, попозже!"
D1C1_MollyMoon,394d0d09-f175-48be-909e-2345779c99b4,a593dfed-dd8c-400e-b3d7-3d6a0c09b2a2,"","Cледуй за огнями!"
D1C1_MollyMoon,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,a047598d-034b-4a32-a551-d9fce1a04497,"","Итак. Мой друг был <b>мужчиной</b>. Он был <b>человеком</b>. Ему было <b>30</b> лет."
D1C1_MollyMoon,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,eaab94ef-84f6-4d97-9b49-5dc9d4650f8f,"","Теперь твой стол должен настроиться на призрака."
D1C1_MollyMoon,72fa6ead-49bf-46aa-8616-1877a91afad4,647f66e0-740c-4c0b-add8-ccd7562aec27,"","Посмотри в записную книжку, чтобы понять, какие ингредиенты тебе нужны и возьми их с полки."
D1C1_MollyMoon,c75c7ff2-c162-478b-b6b5-afdcf295c909,7677e3d4-eaff-4b29-96e6-77a6bbcbcf21,"","А теперь - начинай ритуал."
D1C1_MollyMoon,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"Alright, I will help you.","Да"
D1C1_MollyMoon,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"Deliver the ghost’s answer to the client.","Передать ответ призрака"
С4_RionGershe,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Ч… что?! Она бы НИКОГДА так не сказала!"
С4_RionGershe,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Пусть этот урод сгниет в бедности."
С4_RionGershe,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
С4_RionGershe,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Нам нужно вызвать призрак <b>моей жены</b>."
С4_RionGershe,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,027fef62-8831-41ba-b328-28e41127a207,"","Я хочу узнать у нее, как расколдовать замок на семейном хранилище."
С4_RionGershe,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,8acf45cf-afec-4fbc-a5c3-add66bee7c2f,"","Я без денег из-за нее! Не оставила никаких инструкций!"
С4_RionGershe,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Это… это фантастически плохо! Ты - ничтожество! Чтоб тебя духи прокляли!"
С4_RionGershe,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Вообще, моя жена была такой же <b>эльфийкой</b>, как и ты. И вот она, в отличие от тебя, в колдовстве не ошибалась."
С4_RionGershe,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e,"","О, я зря доверился <b>остроухим!</b> Так и знал, что моя жена - исключение из правил…"
С4_RionGershe,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
С4_RionGershe,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака"
С4_RionGershe,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
С4_RionGershe,8b471324-1450-484b-ac5a-9b2de84e65a4,Choice Dont have Text ID,"","Извини, мне кажется ничего не выйдет."
С4_RionGershe,ed550102-d0ff-4853-8e31-efadc3cdad42,Choice Dont have Text ID,"","Ничего! Сейчас попробуем еще раз"
С5_ElizabethArm,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Ах, моя маленькая Нора! Нора! Солнышко мое!.. Спасибо... спасибо вам… Я обязательно… буду сильной… Для нее."
С5_ElizabethArm,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Будь сильной, мамочка"
С5_ElizabethArm,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
С5_ElizabethArm,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Я… Из-за несчастного случая… так вышло, что… Простите, мне трудно не плакать…"
С5_ElizabethArm,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,9604e459-3e00-4ada-8aff-1ebbd2681f45,"","Простите… Было так тяжело вас найти и решиться, но… мне это нужно…"
С5_ElizabethArm,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,24f798c9-82c9-42d0-981c-2d0ca55e951f,"","<b>Моя приемная дочурка</b>, мое солнышко…"
С5_ElizabethArm,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,f6948090-f562-4021-9c2d-9077d596b63b,"","Она умерла и… мне важно знать, в обиде ли она на меня…"
С5_ElizabethArm,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Вы… Неужели, она так зла на меня?.. Я была не лучшей матерью, но я взяла ее к себе, пусть она и <b>дворф</b>, и воспитывала ее, как свое собственное дитя…"
С5_ElizabethArm,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e,"","Я… я не верю… она не хочет меня видеть?..."
С5_ElizabethArm,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Я не могу так. Вы… вы чудовище… Как вы можете так со мной поступать?! Я столько сделала, чтобы найти вас!... Провались пропадом!.."
С5_ElizabethArm,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака"
С5_ElizabethArm,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
С5_ElizabethArm,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь"
С5_ElizabethArm,e9e432ea-ce74-4df1-ab2f-3504a391eb42,Choice Dont have Text ID,"","(Продолжить работу)"
С5_ElizabethArm,9be8af31-6861-4fd6-927e-6df76c9fd44e,Choice Dont have Text ID,"","Я не смогу сделать это (отказаться от работы)"
D2C1_FerraFatalle,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e,"","Это... дедушка не хочет говорить?"
D2C1_FerraFatalle,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Ты что творишь?! Душка! Так нельзя! Ну кто мешает <b>ЭКСТРАКТ ХМЕЛЯ</b> и <b>ВЕДЬМИНУ СОЛЬ</b>? Так, как старшая младшей, дарю. Держи индигриенты и пробуй снова!"
D2C1_FerraFatalle,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Ах… как жаль, что призраки не могут говорить много… он писал такие стихи!.. М-м-м… спасибо за ностальгию, детонька. Пока."
D2C1_FerraFatalle,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Я... это... я не хочу больше... пока!.."
D2C1_FerraFatalle,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Ты все еще также красива, Ферра…"
D2C1_FerraFatalle,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
D2C1_FerraFatalle,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Так, смотри, какая ситуация. У меня был любовник. <b>Мужчинка</b> под смерть был еще <b>не старый</b>, но уже женатый, все такое. <b>Дворфик</b>, угум."
D2C1_FerraFatalle,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,3d38715c-72bc-49cd-b9bd-e9897ee30159,"","Серьезный такой, богатенький. Угум.
Вот он так сладко флиртовал… хочется послушать!"
D2C1_FerraFatalle,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
D2C1_FerraFatalle,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака клиенту"
D2C2_2_Dandelion,bb34f68f-cbb5-481b-9b85-a3f56fee9c97,97322d93-2e3f-4d65-b5e5-ac8ba42e218a,"","Но подожди. Зачем? Ты могла спокойно работать у нас в таверне. После всего, что случилось, мы бы никогда тебе не отказали…"
D2C2_2_Dandelion,cf968ff0-b5fe-43fe-9734-bbb971dba802,7c7e4b04-1141-4f77-94a5-e1abe92f8d51,"","Я постараюсь узнать что-то. Вернусь завтра ночью."
D2C2_2_Dandelion,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Ты? Это правда ты?"
D2C2_2_Dandelion,bec9d105-6558-4314-97cf-b49ee3348794,ab2a4fb6-3480-45b7-bfdf-4b79cc97e062,"","Я так рада!.. Я волновалась, не знала, что с тобой случилось, и… я так рада, что ты в порядке.  Но… зачем ты подалась в медиумы?"
D2C2_2_Dandelion,ce3f7ba0-2b61-481b-8ebd-f69875ab8911,62c16087-44f6-4626-9d69-3c136fd985e0,"","Ты о <b>Изогнутом Страннике</b>?.. Что ж… вы были близки. Я могу понять. Как мне помочь тебе?"
D2C2_2_Dandelion,dc4465c7-f1a4-4d4c-b407-11660a6fc132,2f9ad470-0ae4-48df-8a52-707625f8dfbd,"","Я готова слушать. Я слышала, что для того, чтобы стать медиумом, нужно пройти через смерть… это так?"
D2C2_2_Dandelion,7197519f-ae35-43a7-a988-fe3bb4f8d25d,Choice Dont have Text ID,"","Это долгая история…"
D2C2_2_Dandelion,283c54d4-ebe8-44a1-8ea8-af3f2f223d5a,Choice Dont have Text ID,"","...да. Я прошла сложный путь, чтобы обрести этот дар. И вот я здесь. "
D2C2_2_Dandelion,b7b3d52a-c498-41d0-aa74-0a25a0d192bc,Choice Dont have Text ID,"","Я хочу поговорить <b>с ним</b>. "
D2C2_2_Dandelion,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Да"
D2C2_2_Dandelion,eca1488c-5437-4161-a69b-a8a4f90f3d0a,Choice Dont have Text ID,"","Мне нужно узнать его <b>возраст, расу и пол</b>."
D2C2_Evian,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Ничего… видимо, нам больше не суждено поговорить. Что ж. До свидания, милая леди."
D2C2_Evian,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Спасибо вам, капитан."
D2C2_Evian,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
D2C2_Evian,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Это… я плох в словах, милая леди. Но это… самое лучшее, что я мог услышать… И самое тяжелое одновременно. До свидания. Пусть у вас все будет хорошо."
D2C2_Evian,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Понимаю. В любом деле… бывают провалы."
D2C2_Evian,b1c2e9ca-14ec-49ad-9d7c-3a12759f8a3a,83601fb5-06a8-4d2c-887f-5dbc31051b7d,"","Что-то не так?"
D2C2_Evian,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Здравствуй, милая леди. Меня зовут Эвиан, я рад нашей встрече. Я… вел на войну наш отряд. И вы знаете, что случилось при южном скло.."
D2C2_Evian,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,17297180-da79-4d4b-844b-1e4d9612684c,"","Простите меня. Я хотел рассказать вам все, что может быть нужно. Но я плохо знаком с вашим делом."
D2C2_Evian,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1febd8d9-739b-4a27-af27-39bcb4c14501,"","Я хочу найти ее. Она была в наших рядах, боевым магом. <b>Юная эльфийка</b>… слишком<b>юная</b> для войны. У нее были прекрасные белые локоны и самая нежная улыбка на свете. И она… кое-что не успела сказать."
D2C2_Evian,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака клиенту"
D2C2_Evian,866758df-3e2f-4e48-9e20-24e7c09fd796,Choice Dont have Text ID,"","(продолжить работу)"
D2C2_Evian,a68ee1e3-df25-4c88-93f8-679682cba181,Choice Dont have Text ID,"","Я не смогу выполнить эту задачу (отказаться от работы)"
D2C2_Evian,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
D2C2_Evian,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
D2C3_Melliel,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Доброй ночи. Мой <b>старший брат</b> погиб на войне. Сейчас мне очень, очень нужен его совет."
D2C3_Melliel,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Это… это… спасибо! Я так рада! Спасибо, братец! Я обязательно навещу твое дерево на свадьбе! И вам спасибо! Большое!"
D2C3_Melliel,c95b4680-3cff-4274-9b83-ca065bd35cbb,7b2fbecb-6a82-4d10-812c-b04f1f04c148,"","Все в порядке?"
D2C3_Melliel,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Да, выходи за него."
D2C3_Melliel,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
D2C3_Melliel,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Я… буду считать, что так он сказал мне “нет”? Или… ладно. У вас просто не вышло. Я поняла. Пока."
D2C3_Melliel,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
D2C3_Melliel,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
D2C3_Melliel,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака клиенту"
D2C3_Melliel,59e3f7c2-8784-4c16-a97f-594f8601bdd9,Choice Dont have Text ID,"","Я не смогу выполнить эту задачу (отказаться от работы)"
D2C3_Melliel,78a20663-354d-4ce5-81fe-6bf4f19ead34,Choice Dont have Text ID,"","(продолжить работу)"
D2C4_Twisted Warrior,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,1b922cec-a73e-447d-af20-e5a26c142e59,"","Доброй ночи, медиум. Надеюсь, я не испугал тебе. Я убил <b>дворфа</b> недавно. <b>Он</b> напал на меня, испугавшись."
D2C4_Twisted Warrior,dfbdd4a6-f0c3-4eab-97cf-d6faa227c9a4,d0decd66-b3c3-4f63-8a26-1476d18f8944,"","Помоги мне, медиум. Он был <b>взрослым мужчиной</b>, у него могли остаться дети. Я хочу им помочь."
D2C4_Twisted Warrior,7044de6f-57ef-4e7f-81af-fb651d90a534,9596277b-7a40-47db-92ca-51b451985c71,"","Мне ничего не надо от чудовища."
D2C4_Twisted Warrior,7044de6f-57ef-4e7f-81af-fb651d90a534,fefc9d66-4fdc-4ff4-b6ab-f5e90404f722,"","Ghost"
D2C4_Twisted Warrior,dda5610e-b260-406d-a411-7de950d7d63f,a9be781f-44d5-4311-9d07-5c1fc9497502,"","Что ж. Его воля. До свидания, медиум."
D2C4_Twisted Warrior,4a5ff0fb-3cf0-4ecd-9a5c-0652b8480f78,e06ac053-52ed-4c4e-b425-aa39b28ede0c,"","Не волнуйтесь, я умею ждать"
D2C4_Twisted Warrior,91cac1f1-f946-4e4e-bb12-7b91f5ce1ba9,66a0ce7b-fbb1-470e-8aac-bf6b953adf7e,"","Продолжайте."
D2C4_Twisted Warrior,51ef8acd-a853-4b0f-a413-7ad51e328041,28403139-9d50-43bd-9cb2-4233fbf3074f,"","Что ж… не судьба. Жаль, узнаю иначе. До свидания, медиум."
D2C4_Twisted Warrior,8059b07f-64d1-45ab-bb6b-d9f52af3deeb,Choice Dont have Text ID,"","Хорошо, я вам помогу"
D2C4_Twisted Warrior,5c3d61de-49b2-40ca-a11a-2a2cb3c74875,Choice Dont have Text ID,"","Нет. Вам я не могу помочь."
D2C4_Twisted Warrior,52521e1a-3e5d-46a5-94fe-797bcfc06bd0,Choice Dont have Text ID,"","Передать ответ призрака"
D2C4_Twisted Warrior,e48c2b46-132c-4ef3-9d5f-5bf079f43f49,Choice Dont have Text ID,"","(продолжить работу)"
